npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,What have you heard of the Shady Rest Inn?
Unknown_broadcast,,gossip,,Death is merely a doorway to rebirth. The brood shall rise again.
Unknown_broadcast,,gossip,,The servants of sul will feast on your remains.
Unknown_broadcast,,gossip,,"Succumb to the gaze, mortals!"
Unknown_broadcast,,gossip,,There is no escape!
Unknown_broadcast,,gossip,,Never shall you find the twin blades of Sul.
Unknown_broadcast,,gossip,,Did you hear something?
Unknown_broadcast,,gossip,,"Be healed, my pets!"
Unknown_broadcast,,gossip,,Skulls you will give and skulls I will take.
Unknown_broadcast,,gossip,,"Tell me more, Trenton."
Unknown_broadcast,,gossip,,"The muisek vessels are now ready, $N."
Unknown_broadcast,,gossip,,"Incredible power can be found in the spirits or ""muisek"" of the creatures that we battle against.$B$BLook inside yourself; learn to harness the power of your own spirit, and you will be more powerful than you ever imagined."
Unknown_broadcast,,gossip,,"Brzzzzt!$B$BWelcome to Matrix Punchograph 3005 stroke C, a security level chi terminal.$B$BBlue punch card detected.  Access Granted.

01000111 01101110 01101111 01101101 01100101 01110010 01100101 01100111 01100001 01101110 00100000 01100110 01101111 01110010 01100101 01110110 01100101 01110010 00100001"
Unknown_broadcast,,gossip,,"Brzzzzt!$B$BWelcome to Matrix Punchograph 3005 stroke B, a security level beta terminal.$B$BYellow punch card detected.  Access Granted.

01001011 01101001 01110011 01110011 00100000 01101101 01100101 00101100 00100000 01001001 00100111 01101101 00100000 01100111 01101110 01101111 01101101 01101001 01110011 01101000 00100001"
Unknown_broadcast,,gossip,,I'm glad the commotions died down some around here. The last thing this place needs is another brawl.
Unknown_broadcast,,gossip,,Access: Discombobulator Ray
Unknown_broadcast,,gossip,,That's it!  I'm tired of helping you out.  It's time we settled things on the battlefield!
Unknown_broadcast,,gossip,,Stand guard -- intruders are near.
Unknown_broadcast,,gossip,,Sir?
Unknown_broadcast,,gossip,,"Now, watch..."
Unknown_broadcast,,gossip,,"Death to you, $n. How dare you come within a bow's shot of me!"
Unknown_broadcast,,gossip,,Quickly! $N attacks!
Unknown_broadcast,,gossip,,I am ready to begin.
Unknown_broadcast,,gossip,,"No! The faerie dragons aren't making it, $N! I must return to Jer'kai to make sure she hasn't been found. Elune be with you."
Unknown_broadcast,,gossip,,Your discs will be returned to you once you access the pedestal.
Unknown_broadcast,,gossip,,I will return when I have the Plates of Uldum.
Unknown_broadcast,,gossip,,So... what's inside Uldum?
Unknown_broadcast,,gossip,,"Excuse me?  We've been ""rescheduled for visitation""?  What does that mean?!"
Unknown_broadcast,,gossip,,Where are the Plates of Uldum?
Unknown_broadcast,,gossip,,What are the Plates of Uldum?
Unknown_broadcast,,gossip,,What function do you serve?
Unknown_broadcast,,gossip,,Salutations!  I am a guardian of entry.  Please use the proper discs for access to Uldum.
Unknown_broadcast,,gossip,,Primary interaction complete.  Image dissipation in ten minutes.
Unknown_broadcast,,gossip,,Yeah! They made it! The captured sprite darters made it!
Unknown_broadcast,,gossip,,Aw! The captured sprite darters didn't make it. What will we do?
Unknown_broadcast,,gossip,,"Please, a moment, $N. Kindal is down below in the Grimtotem camp trying to free the faerie dragons from captivity. We were just lucky that help came along when it did. Who knows what those foul tauren would have done to them."
Unknown_broadcast,,gossip,,"Straight from the lush forests of Elwynn, get your fresh fruit right here."
Unknown_broadcast,,gossip,,"Sink your teeth into a fresh, ripe apple."
Unknown_broadcast,,gossip,,Come get yer fresh bread!
Unknown_broadcast,,gossip,,"Fresh bread, baked this very morning."
Unknown_broadcast,,gossip,,"Data access granted.  Have a nice day!

01001110 01100001 01110100 01100001 01101100 01101001 01100101 00100000 01010000 01101111 01110010 01110100 01101101 01100001 01101110 00100000 01010010 01101111 01100011 01101011 01110011"
Unknown_broadcast,,gossip,,"Accessing...

Void -- engineer <#skill_level == n3wb>
 
01000111 01100001 01101101 01100101 00100000 01001111 01110110 01100101 01110010

ACCESS DENIED!"
Unknown_broadcast,,gossip,,Access: Minor Recombobulator
Unknown_broadcast,,gossip,,"The Matrix Punchograph Technologic Huerist-o-meter has detected your aptitude in engineering.  You may now choose from the following option(s):

01000111 01101111 00100000 01100111 01101111 00100000 01100111 01101111 00100001 00100001"
Unknown_broadcast,,gossip,,Use engineering to access hidden schematics!
Unknown_broadcast,,gossip,,Acquire high level data card.
Unknown_broadcast,,gossip,,"Brzzzzt!$B$BWelcome to Matrix Punchograph 3005 stroke D, a security level delta terminal.$B$BYou must posses a red punch card to access terminal functions.

01010011 01101000 01101111 01110010 01110100 00100000 01100001 01101110 01100100 00100000 01110011 01110111 01100101 01100101 01110100"
Unknown_broadcast,,gossip,,Acquire Higher Level Access Card
Unknown_broadcast,,gossip,,"Hah! Serves you right, you filthy trogg!!"
Unknown_broadcast,,gossip,,Not one word....
Unknown_broadcast,,gossip,,Here goes nothing!
Unknown_broadcast,,gossip,,"Brzzzzt!$B$BWelcome to Matrix Punchograph 3005 stroke A, a security level alpha terminal.$B$BYou must posses a white punch card to access terminal functions.

01000100 01101111 01110111 01101110 00100000 01110111 01101001 01110100 01101000 00100000 01110100 01101000 01100101 00100000 01101000 01101111 01110010 01100100 01100101 00100001"
Unknown_broadcast,,gossip,,"Greetings, $c!  Welcome to the Cathedral of Light!"
Unknown_broadcast,,gossip,,"I see potential in you $N. Now grab a hammer and some of those scraps, you need a lot of practice."
Unknown_broadcast,,gossip,,Yes? I have a breastplate to finish so this had better be good.
Unknown_broadcast,,gossip,,"How are your travels, $N? $g Sumi and Tumi missed you, you should say hi after your lesson : I have heard tales of your adventures, sounds like you have been busy;. Now let's see what you've learned while you were away."
Unknown_broadcast,,gossip,,What is it? Can't you see I'm busy?
Unknown_broadcast,,gossip,,"Back to learn more, $N? Come over here and show me you are ready."
Unknown_broadcast,,gossip,,"Good steel $N. Grab a hammer and come over here, let me show you the secret to forging a legendary weapon."
Unknown_broadcast,,gossip,,"Welcome back to the Great Forge, $N. Ye come to visit an old Dwarf or do ye think yer ready for the next step in yer training?"
Unknown_broadcast,,gossip,,"$N! How have ye been $g lad : lass;? Show me what ye've learned since I saw ye last, we'll see if there's anything new I can teach ye."
Unknown_broadcast,,gossip,,"These are good blades you make, $N. Cut a stone and still sharp enough to slit a throat. I have seen better though, an orc named Kelgrum Bloodaxe makes them, go and learn all he can teach you."
Unknown_broadcast,,gossip,,"Go to the Orc city of Orgrimmar, find him in the Valley of Honor at a shop called the Arms of Legend."
Unknown_broadcast,,gossip,,How is the edge of your steel? Good enough to cut through the belly of your enemy? Let me show you some things to make it even sharper.
Unknown_broadcast,,gossip,,"Armor like the kind you make could stop even the sharpest axe. I'm impressed $N, that doesn't happen often. Seek out an Orc named Shayis Steelfury, she makes the best armor outside of that cursed Dwarven stronghold."
Unknown_broadcast,,gossip,,"Go to Orgrimmar, you will find her and her brood in the Valley of Honor."
Unknown_broadcast,,gossip,,"That is a fine weapon indeed $N. You guide the spirits like few I have ever known. Listen to them and they will guide you as you have guided them. Go, seek out the Orc known as Kelgruk Bloodaxe. He does not speak with the spirits but he does listen, and his weapons are the finest I have ever laid my eyes upon."
Unknown_broadcast,,gossip,,Make the journey to Orgrimmar and seek him out in the Valley of Honor. He works in a shop called the Arms of Legend.
Unknown_broadcast,,gossip,,"Everything has a spirit, if you learn to listen to it you can get it to take any shape you want. Blacksmithing isn't about beating metal, forcing it to do your will. It's about listening to the spirit within the steel and guiding it to the shape you know it wants to take."
Unknown_broadcast,,gossip,,Uh oh....
Unknown_broadcast,,gossip,,"You guide the spirits in the steel to protect and defend with far more skill than I ever could. The student has surpassed the teacher and now I must send you to where your education may continue. $N, you must seek out Shayis Steelfury in Orgrimmar. She is the finest Armorsmith I have ever known, and she can teach you much."
Unknown_broadcast,,gossip,,"Travel to Orgrimmar, to the Valley of Honor. There she lives with her husband and two daughters. All of them are smiths of great skill, but the spirits tell me that she will best guide your learning."
Unknown_broadcast,,gossip,,Alarm-a-bomb unit 2600 has failed. Self-destruct override [ACTIVE]. Cooldown [ACTIVE].
Unknown_broadcast,,gossip,,Anti-escape countermeasures activated. Self-destruct in t-minus 20 seconds....
Unknown_broadcast,,gossip,,"I see the exit! Hurry, hurry!"
Unknown_broadcast,,gossip,,"Good blades, solid axes. I have nothing left to teach you in the making of weapons $N. Take your pride and courage before Kelgruk Bloodaxe, he will forge them into the skills you will need."
Unknown_broadcast,,gossip,,"Where is he? Go next door, to the Arms of Legend. He forges special weapons for great heroes there. Honor him and he may show you how to make the stuff of legends."
Unknown_broadcast,,gossip,,"Welcome to my forge, Blacksmith. Let me share with you a little secret. No one, no one in the world can you trust. Not men, not women, not beasts ... this you can trust, Steel."
Unknown_broadcast,,gossip,,"Your steel is strong, your skill stronger. Take your steel and your strength to my mate Shayis Steelfury, her skill with armor crafting is unmatched even by me."
Unknown_broadcast,,gossip,,Are you blind youngling? Shayis is standing right outside.
Unknown_broadcast,,gossip,,Borgus used to work at the Great Forge but I hear he moved down to Stormwind when they finished rebuilding. Rumor holds that he started a shop in the Dwarven District with a man named Kathrum Axehand.
Unknown_broadcast,,gossip,,"Well now, I haven't seen blades this fine since I left Lordaron with Proudmore and her people. I can't teach ye much more it seems, but if ye were to find Borgus Steelhand I bet he could show ye some things. Finest weaponsmith I ever met."
Unknown_broadcast,,gossip,,"Go to the Great Forge at the very center of Ironforge. He works there, alongside the other Masters of our kind."
Unknown_broadcast,,gossip,,"Now that's a piece of steel worth wearing. Form and function lad/lass, I am impressed. Only ever seen it's match once, a Master in the Great Forge named Grumnus Steelshaper. I bet he has learned a few things since then, could probably teach some to ye."
Unknown_broadcast,,gossip,,"I just can't seem to get comfortable without a sturdy ceiling of granite over my head. All these stars up there, enough to give ye the shivers."
Unknown_broadcast,,gossip,,Don't see many Blacksmiths this far from Ironforge. What can I do for ye?
Unknown_broadcast,,gossip,,We didn't hide this stuff just you could steal it!
Unknown_broadcast,,gossip,,Hey!  Get away from our treasure!
Unknown_broadcast,,gossip,,Thank you for rescuing me! Word of your deed will not go unnoticed.
Unknown_broadcast,,gossip,,Self-destruct sequence activated.
Unknown_broadcast,,gossip,,"Get to work, you lubbers!"
Unknown_broadcast,,gossip,,Please tell me more about the Gordunni ogres.
Unknown_broadcast,,gossip,,"Greetings $c, I am the leatherworking trainer for Thunder Bluff.  What may I assist you with?"
Unknown_broadcast,,gossip,,"Greetings $c, I am the leatherworking trainer for Darnassus.  What may I assist you with?"
Unknown_broadcast,,gossip,,"I can't help it, really. This is just such a beautiful place."
Unknown_broadcast,,gossip,,"These trees are quite glorious, aren't they?"
Unknown_broadcast,,gossip,,"Oh, there you are!"
Unknown_broadcast,,gossip,,"Hello Sovik, I wish to browse your goods."
Unknown_broadcast,,gossip,,Good day to you Nogg! I require training.
Unknown_broadcast,,gossip,,"Greetings, $N. Are you ready to train?"
Unknown_broadcast,,gossip,,Get me out of here!
Unknown_broadcast,,gossip,,I shall.
Unknown_broadcast,,gossip,,Tragic...
Unknown_broadcast,,gossip,,"Stand by, $N! To craft a reward of such exquisite quality takes time."
Unknown_broadcast,,gossip,,DONE!
Unknown_broadcast,,gossip,,"I am almost done, $N. Just a few more adjustments!"
Unknown_broadcast,,gossip,,Emergency power activated!  Initializing ambulatory motor!  CLUCK!
Unknown_broadcast,,gossip,,Cloaking systems online!  CLUCK!  Engaging cloak for transport to Booty Bay!
Unknown_broadcast,,gossip,,CLUCK!  Sensors detect spatial anomaly -- danger imminent!  CLUCK!
Unknown_broadcast,,gossip,,Rin'ji will tell you secret now... $N should go to the Overlook Cliffs. Rin'ji hid something on island there.
Unknown_broadcast,,gossip,,Please tell me more about the hippogryphs.
Unknown_broadcast,,gossip,,No one challenges the Wastewander nomads -- not even robotic chickens!  ATTACK!
Unknown_broadcast,,gossip,,Zul'Farrak - Sergeant Bly - Greeting default.
Unknown_broadcast,,gossip,,Hey Bly!  Bilgewizzle wants his divino-matic rod back!
Unknown_broadcast,,gossip,,We don't have time to talk!  We have to think about those trolls!
Unknown_broadcast,,gossip,,"Help!  My band and I have been captured by trolls, and they're going to sacrifice us!$B$BGet us out of here and I'll give you anything you want."
Unknown_broadcast,,gossip,,Will you blow up that door now?
Unknown_broadcast,,gossip,,We have to kill more trolls!  Kill enough and I'll blow the door to the troll chief!
Unknown_broadcast,,gossip,,Zul'Farrak - Weegli Blastfuse - Greeting default.
Unknown_broadcast,,gossip,,"Help!$B$BIf you get me out of here, I can blow up the door that leads to the chief of Zul'Farrak!"
Unknown_broadcast,,gossip,,"Don't listen to that old fool, kid. He's like that with everyone. I've been watching you, though; you got real talent. Come have a talk with me."
Unknown_broadcast,,gossip,,Stop! Omosh time!
Unknown_broadcast,,gossip,,Yes! I want more of that fabulous Noggenfogger Elixir!
Unknown_broadcast,,gossip,,"Rin'ji can see the road now, $N. Rin'ji knows the way home."
Unknown_broadcast,,gossip,,"On the wings of death, I ride."
Unknown_broadcast,,gossip,,Under the cover of darkness.
Unknown_broadcast,,gossip,,"Get out of my sight, mortal. Your presence alone is enough to drive me to violence."
Unknown_broadcast,,gossip,,"Per your request, Corporal Splithoof has come, $N."
Unknown_broadcast,,gossip,,"Hero, I have urgent business with Corporal Splithoof."
Unknown_broadcast,,gossip,,"You must hear my story before we may continue, $N. It will be of great use to you in the future."
Unknown_broadcast,,gossip,,"You can count on me, Hero."
Unknown_broadcast,,gossip,,What are the stones of binding?
Unknown_broadcast,,gossip,,Subordinates?
Unknown_broadcast,,gossip,,What could be worse than death?
Unknown_broadcast,,gossip,,"Please continue, Hero..."
Unknown_broadcast,,gossip,,Now me crush you myself!
Unknown_broadcast,,gossip,,Bah! Now pet eat you!
Unknown_broadcast,,gossip,,Get them my prettys...and their little dogs too!
Unknown_broadcast,,gossip,,"Finally, released from his cursed grasp. Father, I come..."
Unknown_broadcast,,gossip,,"It was not his fault, $N. Tell him that..."
Unknown_broadcast,,gossip,,The Defiler... must warn Thrall...
Unknown_broadcast,,gossip,,"Give my regards to Commander Trebor, $r."
Unknown_broadcast,,gossip,,"Finally, the agony ceases...."
Unknown_broadcast,,gossip,,Seen any strange things in the desert lately?
Unknown_broadcast,,gossip,,FREEEEEEEEEEDDOOOOMM!
Unknown_broadcast,,gossip,,Continue with your story.
Unknown_broadcast,,gossip,,Why are you here?
Unknown_broadcast,,gossip,,"It's hard to imagine that so much death and despair could be confined to such a small area; yet beyond the swamp is a land plagued by chaos and destruction.$B$BWatch your step, adventurer. The Blasted Lands are the final resting place to far greater beings than you."
Unknown_broadcast,,gossip,,Bale can teach you the ways of survival.  Look for him on the Hunter Rise.
Unknown_broadcast,,gossip,,There is not a better tracker in these lands than Drayl.  He can be found on the Hunter Rise.
Unknown_broadcast,,gossip,,I wish to fight!
Unknown_broadcast,,gossip,,"War is a bloody, messy ordeal full of pain, suffering and death. But those that survive come back with a new respect for life. Not to mention a collection of stories to tell around the bar, full of bravery and courage. So tell me $g lad : lass;, are you here to make some stories? or just to hear some of mine?"
Unknown_broadcast,,gossip,,"So you have returned to help Kum'isha, $r? Do not worry, the pang that you feel in the pit of your stomach is merely your willpower collapsing.$B$BThankfully, you will not need willpower for this collection. I am certain that you will enjoy the trinkets I will have waiting for you upon your return with the item."
Unknown_broadcast,,gossip,,"The spirits guide our steps as we follow our paths though life, how may I guide yours?"
Unknown_broadcast,,gossip,,What wisdom can I impart?
Unknown_broadcast,,gossip,,"You look as if you need some assistance, how can I help you?"
Unknown_broadcast,,gossip,,"Ye have the look of a Blacksmith to ye. Soot under the nails, steel in yer bones. Aye, very much the blood of a Blacksmith in yer veins. Which means ye've come to me looking to learn a thing or two, well $g lad : lass; grab a hammer. Let's see what I can teach ye."
Unknown_broadcast,,gossip,,I want to create a guild crest.
Unknown_broadcast,,gossip,,How do I form a guild?
Unknown_broadcast,,gossip,,I need a ride.
Unknown_broadcast,,gossip,,What can I help you with $g sir : ma'am;?
Unknown_broadcast,,gossip,,I would like to check my deposit box.
Unknown_broadcast,,gossip,,"If you insert tab A into slot B then of course it's going to go BOOM! Here, let me show you what I have and then you can ask Lilliam about how to put it together so it doesn't blow up."
Unknown_broadcast,,gossip,,"Hidey ho $g sir : miss;. I would watch your step around here, I lost a bomb disguised as a mouse and I can't seem to find it."
Unknown_broadcast,,gossip,,We support mystical tradesmen by carrying a limited selection of arcane trade supplies. Are you looking for something in particular?
Unknown_broadcast,,gossip,,"Many of the supplies that tradesmen need can be found in the world. For those that cannot, I provide a limited selection for fair price."
Unknown_broadcast,,gossip,,"Don't let the humans in the Bazaar fool ye $g lad : lass;, with the subway those gnomes built it's easier than ye might think to transport goods from Ironforge. If they try to tack on import fees just tell them yer gonna buy yer gear from me."
Unknown_broadcast,,gossip,,"May the light guide your path and aid you in your journies. If you need any assistance browsing, I will be right over here."
Unknown_broadcast,,gossip,,"May the light guide your path and aid you in your journeys. If you need any assistance browsing, I will be right over here."
Unknown_broadcast,,gossip,,I want to browse your goods.
Unknown_broadcast,,gossip,,Ye should be on yer way $g lad : lass;. My pet here is hungry and he likes the smell of ye.
Unknown_broadcast,,gossip,,"Sharp teeth, muscles like cables, and a mind like a steel trap. This fella is one of the finest pets I have ever seen. Now if ye are interested, I could show ye a few things to make even the weakest of Raptors into a force to be reckoned with."
Unknown_broadcast,,gossip,,"He is not a chicken, and no you may not pet him. Now be on your way before I give you a closer look at his beak."
Unknown_broadcast,,gossip,,"Many would tell you that the Tallstrider is a laughable pet. But it's intelligence and loyalty make it a hard creature to match in many situations. If you are interested in the breed, then perhaps I can introduce you and your pet to a few talents I have learned over the years."
Unknown_broadcast,,gossip,,I came from Ironforge to help out with the rebuilding effort here. If I can teach enough of ye my skills then maybe I can leave it to ye and take myself back home.
Unknown_broadcast,,gossip,,"I do not like these human cities of stone and steel. I would prefer the forests of Ashenvale, tracking great beasts. But my dear brother, Kaerbrus, felt it would be beneficial to train the humans in our ways. So while I honor him and offer my services, I do not have to like it."
Unknown_broadcast,,gossip,,"Another Tracker, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques."
Unknown_broadcast,,gossip,,"Another Survivalist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques."
Unknown_broadcast,,gossip,,Yes my $g son : daughter;? What can I assist you with?
Unknown_broadcast,,gossip,,"Oh, a fellow Physician. I would be glad to teach you anything that would aid your journeys."
Unknown_broadcast,,gossip,,"The warrior's role is one of protection.  Just as we protect our compatriots in battle, we must also protect the interests of the Forsaken."
Unknown_broadcast,,gossip,,"No matter how much one learns, there is always more to know."
Unknown_broadcast,,gossip,,Greetings.  You seek instruction in the art of war?
Unknown_broadcast,,gossip,,"You have need of my skills as an alchemist, yes?"
Unknown_broadcast,,gossip,,I am interested in alchemy training.
Unknown_broadcast,,gossip,,"Tell me what you need, and make it quick."
Unknown_broadcast,,gossip,,"Most people around these parts frown on lockpicking. As a little professional courtesy, let me show you a few tricks I've learned."
Unknown_broadcast,,gossip,,"I don't get too many Leatherworkers in here looking for training, but I guess I could teach you something if you're ready."
Unknown_broadcast,,gossip,,"I don't get too many cooks in here looking for training, but I guess I could teach you something if you're ready."
Unknown_broadcast,,gossip,,"Ah, a fellow Fisherman. Are you perhaps in need of a little training? Maybe I can show you a thing or two?"
Unknown_broadcast,,gossip,,"Welcome to my shop, it's good to see another Tailor here in Stormwind. Are you here for a lesson perhaps?"
Unknown_broadcast,,gossip,,"I hope that your interruption is for a good cause, I was in the middle of some important work."
Unknown_broadcast,,gossip,,"Another Alchemist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques."
Unknown_broadcast,,gossip,,"Welcome to my shop, it's good to see another Enchanter here in Stormwind. Are you here for a lesson perhaps?"
Unknown_broadcast,,gossip,,What was that noise?
Unknown_broadcast,,gossip,,He he!  This will be a great hiding spot.
Unknown_broadcast,,gossip,,"I wish to learn alchemy, Serge."
Unknown_broadcast,,gossip,,I can't stand all of the cackling and diabolical laughter. One more 'muhahaha' from Lydon and I'm blowing us all up.
Unknown_broadcast,,gossip,,"Greetings, mortals!  I have been activated by the Discs of Norgannon to assist you!"
Unknown_broadcast,,gossip,,"You have jostled the cluster, and have been sickened by the spores!"
Unknown_broadcast,,gossip,,I won't let you down!
Unknown_broadcast,,gossip,,"The tower's defenses are at their weakest right now. The patrollers, sentries, lookouts, and even Gallywix himself are all infected and highly vulnerable to your special abilities and attacks.$B$BI want to see you enter that tower and when you exit, I want to see you covered in the blood of your enemies, the head of Grand Foreman Puzik Gallywix in your hands, and the last of that poison in your pack. Take what you recover to Shenthul. He'll know what to do... I hope."
Unknown_broadcast,,gossip,,"Be strong, Fizzule!"
Unknown_broadcast,,gossip,,Defias? This is not good. Not good at all. Please continue.
Unknown_broadcast,,gossip,,"Grand Foreman Puzik Gallywix finally intervened, taking the surplus of poisons to his tower, here at the Sludge Fen, in order to study and research the unstable nature of the toxins. A decision was finally reached to share the secret of the poison with the Defias Brotherhood in exchange for a very large supply of a stable, usable poison.$B$BKlaven Mortwake of the Defias Brotherhood was tasked with the job of altering the chemical properties of Zanzil's mixture."
Unknown_broadcast,,gossip,,"Continue please, this story is intriguing."
Unknown_broadcast,,gossip,,"About five months ago, the Venture Co.'s Stranglethorn division got their hands on a special poison from a shady merchant in Booty Bay named Crank Fizzlebub. Fizzlebub had apparently stolen the poison from Zanzil!$B$BYes, Zanzil the Outcast - the troll that was exiled from his own tribe due to the nature of his 'experiments' in necromancy.$B$BNaturally, once they had the poison, they proceeded to test it on each other. The results were disastrous."
Unknown_broadcast,,gossip,,"Something plagues this tower. I've fallen ill and the other Venture Co. employees that work near or in the tower have also become sick. Just last week, two of our patrollers died, only to come back to life immediately as mindless drones! The lifeforce is draining from my body. I can feel myself losing control. Urges taking over... Bad urges... Not yet... Listen... Mine is a position of power. This position privies me to some sensitive information."
Unknown_broadcast,,gossip,,"$N, was it? That is a mighty fine piece of work ye have there. I'll take ye on, train ye how to make armor fit fer King Magni himself."
Unknown_broadcast,,gossip,,Ye bothered me for that? Ye'd be better off strapping a dead rabbit to yer back and running through a Troll's den than wearing that piece of garbage.
Unknown_broadcast,,gossip,,What can I do for ye?
Unknown_broadcast,,gossip,,"Something plagues this tower. I've fallen ill and the other Venture Co. employees that work near or in the tower have also become sick.$B$BJust last week, two of our patrollers died, only to instantly come back to life as mindless drones!$B$BThe lifeforce is draining from my body. I can feel myself losing control. Urges taking over... Bad urges... *Fizzule slaps himself in the face* Not yet... Listen... Mine is a position of power. This position privies me to some sensitive information."
Unknown_broadcast,,gossip,,"So, off to see Myolor, eh? He's right o'er there... behind ye! Er, maybe in front of ye! Near the Great Anvil!"
Unknown_broadcast,,gossip,,"Ye have my approval $N, ye can forge blades better than any I've trained in years. If ye want to make a real weapon though, ye need to talk with Myolor Sunderfury. That Dwarf will set ya on the right path."
Unknown_broadcast,,gossip,,"Course I can show ye where Myolor is. Right over there near the anvil of the Great Forge, that's where he does his work. Listen to his words well $g lad:lass;, Myolor is as skilled as they come."
Unknown_broadcast,,gossip,,"Nice form $N, I bet a full mug at Bruuk's Corner that the function is just as solid. Ye know, ye might want to talk to Myolor Sunderfury. He'll set ya straight."
Unknown_broadcast,,gossip,,"Welcome to the Great Forge $g lad : lass;. It may be cold outside but we keep it nice and hot down 'ere. Grab a hammer, strike that anvil and show me ye've got what it takes to be a Blacksmith of the Great Forge!"
Unknown_broadcast,,gossip,,Can't ye see I'm busy? This had better be good.
Unknown_broadcast,,gossip,,"The Shattered Hand's influence dominates these lands. We are the veil which covers Kalimdor: The protectorates, the police, the judges, the jury, and ultimately, the executioners. We see all, we know all.$B$BYou have grown much in the time which you have spent in service of the Hand, $N. The time has come to send you into the field.$B$BAre you prepared to undertake your next mission?"
Unknown_broadcast,,gossip,,"Ye have some skill at weapon crafting $g lad : lass;,very impressive indeed. Now grab a hammer and let's see if ye can forge a real weapon."
Unknown_broadcast,,gossip,,"Want to train with Borgus? Aye, I can tell ye where to find him. Head through the Square northwest of me forge, then take the western road. Ye'll find him in the second building on yer right."
Unknown_broadcast,,gossip,,"That's some impressive skill ye have there $N. The blades and hammers ye make surpass even my own, hard as that is to admit. Only person I ever met with skill even greater is Borgus Steelhand, I bet he could teach ye a thing or three."
Unknown_broadcast,,gossip,,Tell me more about Forging Weapons.
Unknown_broadcast,,gossip,,"If ye want to find Grumnus, the first thing ye should do is head to Ironforge. Go to the very center of the city and look for the Great Forge, ye should find him there."
Unknown_broadcast,,gossip,,Can you give me directions?
Unknown_broadcast,,gossip,,I've not seen finer armor made in many years $N. Not since I trained under Grumnus Steelshaper in the Great Forge. I bet he could teach ye things about makin armor that would spark yer interest.
Unknown_broadcast,,gossip,,Tell me more about Forging Armor.
Unknown_broadcast,,gossip,,Train me.
Unknown_broadcast,,gossip,,How dare you defile this ancient place!
Unknown_broadcast,,gossip,,Hi this is my text.
Unknown_broadcast,,gossip,,SI:7 lockbox creaks open. A loud booming voice can be heard. You can make out the words: 'Go... search... shadows...'
Unknown_broadcast,,gossip,,SI:7 lockbox crashes open. Grunts and voices can be heard in the distance.
Unknown_broadcast,,gossip,,"SI:7 lockbox begins to vibrate and hum. A loud, rustling sound, can be heard coming from the north."
Unknown_broadcast,,gossip,,"SI:7 lockbox opens, sounding an audible alarm."
Unknown_broadcast,,gossip,,I will access the discs now.
Unknown_broadcast,,gossip,,This is a lot to think about.
Unknown_broadcast,,gossip,,Who are the Creators?
Unknown_broadcast,,gossip,,"These dwarves are the same ones today, yes?  Do dwarves maintain any other links to the Earthen?"
Unknown_broadcast,,gossip,,Dwarves!!!  Now you're telling me that dwarves originally came from the Earthen?!
Unknown_broadcast,,gossip,,You mentioned two results when the Earthen destabilize.  What is the second?
Unknown_broadcast,,gossip,,Troggs?!  Are the troggs you mention the same as the ones in the world today?
Unknown_broadcast,,gossip,,What happens when the Earthen destabilize?
Unknown_broadcast,,gossip,,What high-stress environments would cause the Earthen to destabilize?
Unknown_broadcast,,gossip,,I think I understand the Creators' design intent for the Earthen now.  What are the Earthen's anomalies that you spoke of earlier?
Unknown_broadcast,,gossip,,Anything else I should know about the Earthen?
Unknown_broadcast,,gossip,,So... the Earthen were made out of stone?
Unknown_broadcast,,gossip,,"What is a ""resilient foundation of construction""?"
Unknown_broadcast,,gossip,,What are the anomalies you speak of?
Unknown_broadcast,,gossip,,"What is a ""subterranean being matrix""?"
Unknown_broadcast,,gossip,,Who are the Earthen?
Unknown_broadcast,,gossip,,MmmmmMmmmm... Enormous chemically altered cracker....
Unknown_broadcast,,gossip,,Press the red button labeled 'E.C.A.C.'
Unknown_broadcast,,gossip,,SQUAWK! Polly wants to crack you!
Unknown_broadcast,,gossip,,Press the yellow button labeled 'Thieves' Tools.'
Unknown_broadcast,,gossip,,I require warrior training.
Unknown_broadcast,,gossip,,Are you here for training?  Or are you just here to waste a warrior's time.
Unknown_broadcast,,gossip,,"Hello Zando'zan, I would like to learn lockpicking."
Unknown_broadcast,,gossip,,Zando'zan of the Shattered Hand. How can Zando'zan help you? He can't! He won't!
Unknown_broadcast,,gossip,,"I require training, sir!"
Unknown_broadcast,,gossip,,The Order of the Shattered Hand existed before Thrall and shall exist after Thrall.
Unknown_broadcast,,gossip,,"Avert your eyes, children. The bloodrage has taken over..."
Unknown_broadcast,,gossip,,"Well done, young rogue. Well done, indeed...."
Unknown_broadcast,,gossip,,What's this? Orcs already approach?
Unknown_broadcast,,gossip,,Lucius is an old and trusted friend of Ravenholdt Manor - he and I have much to discuss. Find me at the docks in Lakeshire should you require my assistance or council.
Unknown_broadcast,,gossip,,Another question on the first chain ANSWERED!
Unknown_broadcast,,gossip,,"2nd chain, first answer.  PWNED~"
Unknown_broadcast,,gossip,,"Question 2, Chain 1?"
Unknown_broadcast,,gossip,,This is the answer to the first question of the first chain.
Unknown_broadcast,,gossip,,"Question 1, Chain 2"
